,Bank Name,Job Title,URL (URL of the job posting),cluster1_tech_words.csv,cluster2_fintech_words.csv
0,Bachelor's or Master's degree in computer science,or other technical discipline,or equivalent work experience,0,0
0,6+ years of technical project management experience,,,0,0
0,Deep understanding of all aspects of software design with a demonstrated track record of increasing responsibility,,,0,0
0,Experience managing Agile,or other rapid application development teams to deliver technology solutions on that meet customer expectations for timeliness and quality,,0,0
0,Experience managing project budgets and reporting while ensuring compliance with Rally and Agile delivery platform,,,0,0
0,Excellent oral and written communication skills; Ability to effectively communicate across third parties and technical and business product managers,,,0,0
0,Ability to get industry leading solutions to market efficiently and effectively,,,0,0
0,Experience in clarifying objectives,advocating for simplification,and influencing teams,0,0
0,Ability to enable business capabilities through innovation,,,0,0
0,Demonstrated willingness to learn new technologies and takes pride in how fast they develop working software,,,0,0
0,PMl Certification is a plus,,,0,0
0,Scrum Master Certification is a plus,,,0,0
0,Experience using Rally and JIRA agile delivery management platform is a plus,,,0,0
0,Experience with object-oriented design and coding skills across a variety of platforms (JAVA,BLAZE,DB2,0,0
0,Experience with web services and Open APl development,,,0,0
0,Experience with payments technology and industry is a plus,,,0,0
0,Employment eligibility to work with American Express in the U.S. is required as the company will not pursue visa sponsorship for these positions.Qualifications,,,0,0
0,Bachelor's or Master's degree in computer science,or other technical discipline,or equivalent work experience,0,0
0,6+ years of technical project management experience,,,0,0
0,Deep understanding of all aspects of software design with a demonstrated track record of increasing responsibility,,,0,0
0,Experience managing Agile,or other rapid application development teams to deliver technology solutions on that meet customer expectations for timeliness and quality,,0,0
0,Experience managing project budgets and reporting while ensuring compliance with Rally and Agile delivery platform,,,0,0
0,Excellent oral and written interpersonal skills; Ability to effectively communicate across third parties and technical and business product managers,,,0,0
0,Ability to get industry leading solutions to market efficiently and effectively,,,0,0
0,Experience in clarifying objectives,advocating for simplification,and influencing teams,0,0
0,Ability to enable business capabilities through innovation,,,0,0
0,Demonstrated willingness to learn new technologies and takes pride in how fast they develop working software,,,0,0
0,PMl Certification is a plus,,,0,0
0,Scrum Master Certification is a plus,,,0,0
0,Experience using Rally and JIRA agile delivery management platform is a plus,,,0,0
0,Experience with object-oriented design and coding skills across a variety of platforms (JAVA,BLAZE,DB2,0,0
0,Experience with web services and Open APl development,,,0,0
0,Experience with payments technology and industry is a plus,,,0,0
0,,,,0,0
0,Why American Express?,,,0,0
0,Thereâ€™s a difference between having a job and making a difference.,,,0,0
0,Â ,,,0,0
0,American Express has been making a difference in peopleâ€™s lives for over 160 years,,,0,0
0,backing them in moments big and small,tools,and resources to take,0,0
0,on their biggest challenges and reap the greatest rewards.,,,0,0
0,Â ,,,0,0
0,Weâ€™ve also made a difference in the lives of our people,,,0,0
0,and collaboration,,,0,0
0,have their backs as they grow their skills,or even take time to,,0,0
0,spend with their family or community. And when theyâ€™re ready to take on a new career,,,0,0
0,path,giving them the guidance and momentum into the,,0,0
0,best future they envision.,,,0,0
0,Â ,,,0,0
0,Because we believe that the best way to back our customers is to back our people.,,,0,0
0,Â ,,,0,0
0,The powerful backing of American Express.,,,0,0
0,Donâ€™t make a difference without it.,,,0,0
0,Donâ€™t live life without it.ReqID: 19001934Schedule (Full-Time/Part-Time): Full-timeDate Posted: Jan 30," 2:07:41 PM""	Technical Project Manager	https://jobs.americanexpress.com/jobs/19001934?lang=en-us&previousLocale=en-US",,0,0
0,"American Express	""American Express is embarking on an exciting transformation driven by an energetic new team of high performers. This group is nimble and creative with the power to shape our technology and product roadmap. If you have the talent and desire to deliver innovative payment products and services at a rapid pace",digital,mobile,0,0
0,Â ,,,0,0
0,Responsibilities:,,,0,0
0,,,,0,0
0,You will be challenged with identifying innovative ideas and proof of concept to deliver against the existing and future needs of our customers. Software Engineers who join our Loyalty Technology team will be assigned to one of several exciting teams that are developing a new,,,0,0
0,Be part of an enthusiastic,,,0,0
0,The position will also play a critical role partnering with other development teams,and production support,to meet implementation dates and allow smooth transition throughout the development life-cycle.,0,0
0,The successful candidate will be focused on building and executing against a strategy and roadmap focused on moving from monolithic,batch based legacy platforms to a loosely coupled,event-driven,0,0
0,Employment eligibility to work with American Express in the U.S. is required as the company will not pursue visa sponsorship for these positions.Qualifications,,,0,0
0,Position requires a Bachelorâ€™s degree in Computer Science,or a related field followed by 2 - 4 years of experience in a modern development stack (Java,Node,0,0
0,Experience in application design,and testing,preferably in an Agile environment.,10,0
0,Experience working with Git on small to medium sized teams.,,,0,0
0,Experience with open source frameworks is a plus â€“ especially maintaining or contributing to open source projects!,,,0,0
0,Experience with relational and NoSQL databases,Couchbase,or Cassandra is a plus.,0,0
0,Experience designing and developing REST APIs for high volume clients.,,,0,0
0,Experience with continuous integration tools (Jenkins,,,0,0
0,Experience with automated build and test frameworks a plus.,,,0,0
0,A proven hunger to learn new technologies and translate them into working software.,,,0,0
0,Experience with container and container orchestration technologies,a plus.,,0,0
0,Experience with Atlassian software development and collaboration tools (Bitbucket,Confluence,etc.),0,0
0,Aptitude for learning and applying programming concepts.,,,0,0
0,Ability to effectively communicate with internal and external business partners.,,,0,0
0,Â ,,,0,0
0,Preferred Additional:,,,0,0
0,,,,0,0
0,Knowledge of payments industry ,,,0,0
0,Experience with coding skills across a variety of distributed technologies ,,,0,0
0,Experience with a broad range of software languages and payments technologies,,,0,0
0,,,,0,0
0,Why American Express?,,,0,0
0,Thereâ€™s a difference between having a job and making a difference.,,,0,0
0,Â ,,,0,0
0,American Express has been making a difference in peopleâ€™s lives for over 160 years,,,0,0
0,backing them in moments big and small,tools,and resources to take,0,0
0,on their biggest challenges and reap the greatest rewards.,,,0,0
0,Â ,,,0,0
0,Weâ€™ve also made a difference in the lives of our people,,,0,0
0,and collaboration,,,0,0
0,have their backs as they grow their skills,or even take time to,,0,0
0,spend with their family or community. And when theyâ€™re ready to take on a new career,,,0,0
0,path,giving them the guidance and momentum into the,,0,0
0,best future they envision.,,,0,0
0,Â ,,,0,0
0,Because we believe that the best way to back our customers is to back our people.,,,0,0
0,Â ,,,0,0
0,The powerful backing of American Express.,,,0,0
0,Donâ€™t make a difference without it.,,,0,0
0,Donâ€™t live life without it.ReqID: 19001932Schedule (Full-Time/Part-Time): Full-timeDate Posted: Jan 30," 2:04:41 PM""	Engineer GoLang	https://jobs.americanexpress.com/jobs/19001932?lang=en-us&previousLocale=en-US",,0,0
0,"American Express	""",,,0,0
0,Â ,,,0,0
0,You wonâ€™t just shape the world of software.,,,0,0
0,Â ,,,0,0
0,Youâ€™ll shape the world of life,,,0,0
0,Â ,,,0,0
0,You will be part of a dynamic,build,test and support software that meets the needs of the business and improve upon it through operational ownership.,10,0
0,In this role you will work in partnership with Product Owners,actively adding to design discussions,issue resolution and removing obstacles to ensure sprint/iteration commitments are met.,0,0
0,Â ,,,0,0
0,Why American Express?,,,0,0
0,Thereâ€™s a difference between having a job and making a difference.,,,0,0
0,Â ,,,0,0
0,American Express has been making a difference in peopleâ€™s lives for over 160 years,,,0,0
0,backing them in moments big and small,tools,and resources to take,0,0
0,on their biggest challenges and reap the greatest rewards.,,,0,0
0,Â ,,,0,0
0,Weâ€™ve also made a difference in the lives of our people,,,0,0
0,and collaboration,,,0,0
0,have their backs as they grow their skills,or even take time to,,0,0
0,spend with their family or community. And when theyâ€™re ready to take on a new career,,,0,0
0,path,giving them the guidance and momentum into the,,0,0
0,best future they envision.,,,0,0
0,Â ,,,0,0
0,Because we believe that the best way to back our customers is to back our people.,,,0,0
0,Â ,,,0,0
0,The powerful backing of American Express.,,,0,0
0,Donâ€™t make a difference without it.,,,0,0
0,Donâ€™t live life without it.,,,0,0
0,Â ,,,0,0
0,Â ,,,0,0
0,Â ,,,0,0
0,,,,0,0
0,,,,0,0
0,Â QualificationsKey Responsibilities:,,,0,0
0,,,,0,0
0,Coaches teams to embrace the Technology SDLC process,principles and practices,and actively inspire teams to reflect and improve their delivery capacity,0,0
0,Maintains dependency plan between planned sprints/iterations across engineering,and third parties,,0,0
0,Breaks down barriers and shields the team from impediments precluding engineers from making progress against sprints and deadlines,,,0,0
0,Organizes and facilitates daily stand-ups and retrospectives at the end of each sprint/iteration,,,0,0
0,Influences without authority through effective change and leadership management.,,,0,0
